url,precio,Dormitorios,Baños,Superficie,Superficie Construida,Superficie Terreno,Dormitorios Suite,Garage,Parrillero,Calefacción,Orientación,Popiedad Horizontal,Plantas,Cocina,Año de Construcción,Jardín,Acepta Mascotas,Gastos Comúnes,Piscina,Seguridad,Disposición,Superficie Balcones,Dormitorios Servicio,Pisos Edificio,Patio,Muebles,Altura,Aptos por piso,Lavadero,Dormitorio
https://www.casasymas.com.uy/propiedad/81410-casa-en-venta-de-4-dormitorios-en-la-blanqueada-montevideo,205000.0,4,2.0,,71.0,151.0,0,0,,,Este,,,,1.0,Jardín,,,,,Frente,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/178269-casa-en-venta-de-3-dormitorios-en-sayago-montevideo,178000.0,3,2.0,,160.0,562.0,0,2,,,Norte,,,,,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/191428-casa-en-venta-de-1-dormitorio-en-buceo-montevideo,90000.0,1,1.0,53.0,37.0,16.0,0,0,,,Norte,,,,1.0,Jardín,,,,,,,0,,Patio,,,,,1.0
https://www.casasymas.com.uy/propiedad/160421-casa-en-venta-de-2-dormitorios-con-garage-en-carrasco-montevideo,274000.0,2,2.0,86.0,,86.0,1,1,,,,,,Cocina Definida,2023.0,,Acepta Mascotas,,,,,,0,,Patio,,3.0,1.0,,2.0
https://www.casasymas.com.uy/propiedad/113490-casa-en-venta-de-4-dormitorios-en-punta-gorda-montevideo,1050000.0,4,4.0,297.0,297.0,837.0,1,2,,,,,2.0,,1961.0,,,,,,,,1,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/181432-casa-en-venta-de-5-dormitorios-en-malvin-montevideo,990000.0,5,5.0,,300.0,666.0,0,3,Parrillero,Losa radiante,,,2.0,,1964.0,Jardín,,,Piscina,,,,0,,,,,,,5.0
https://www.casasymas.com.uy/propiedad/27964-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,293500.0,3,2.0,136.0,110.0,136.0,1,0,,,,,,Cocina Definida,,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/151969-atencion-inversionistas-venta-casa-de-20-dormitorios-en-av-agraciada,460000.0,20,5.0,300.0,600.0,300.0,0,0,,,,,,Cocina Definida,,,,,,,Frente,,0,,,,,,,20.0
https://www.casasymas.com.uy/propiedad/147261-casa-en-venta-de-5-dormitorios-con-garage-en-reducto-montevideo,245000.0,5,1.0,230.0,195.0,35.0,0,1,,,Norte,,,Cocina Definida,1945.0,,,,,,,,0,,,,,,,5.0
https://www.casasymas.com.uy/propiedad/161358-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,540000.0,3,2.0,480.0,126.0,480.0,0,1,,,,,,Cocina Definida,1950.0,Jardín,Acepta Mascotas,,,,,,1,,,,3.0,1.0,,3.0
https://www.casasymas.com.uy/propiedad/159105-casa-en-venta-de-4-dormitorios-en-malvin-norte-montevideo,200000.0,4,3.0,154.0,459.0,154.0,0,3,,,,,,Cocina Definida,1983.0,,,,Piscina,,,,0,,,,3.0,1.0,Lavadero,4.0
https://www.casasymas.com.uy/propiedad/176390-casa-en-venta-de-3-dormitorios-con-garage-en-buceo-montevideo,195000.0,3,1.0,150.0,112.0,38.0,0,1,,,Este,,,Cocina Definida,1961.0,,Acepta Mascotas,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/90139-casa-en-venta-en-villa-espanola-montevideo,75000.0,0,,338.0,68.0,338.0,0,0,,,,,1.0,,1982.0,,,,,,,,0,,,,,,,0.0
https://www.casasymas.com.uy/propiedad/15031-casa-en-venta-de-6-dormitorios-con-garage-en-centro-montevideo,900000.0,6,5.0,315.0,1071.0,315.0,0,1,,,,,,Cocina Definida,,,,,,,,,1,,,,,,Lavadero,6.0
https://www.casasymas.com.uy/propiedad/151363-casa-en-venta-de-1-dormitorio-en-brazo-oriental-montevideo,127000.0,1,1.0,56.0,43.0,13.0,0,0,,,Este,,,,2025.0,,,2000.0,,,,,0,,,,,,,1.0
https://www.casasymas.com.uy/propiedad/184941-casa-en-venta-de-4-dormitorios-en-punta-carretas-montevideo,1490000.0,4,5.0,390.0,390.0,405.0,2,2,Parrillero,,Norte,,2.0,Cocina Definida,,Jardín,Acepta Mascotas,,Piscina,,,,1,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/139918-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,1500000.0,3,4.0,1053.0,476.0,1053.0,1,2,,,Norte,,,,1.0,,,,,,,,1,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/181637-casa-en-venta-de-4-dormitorios-en-perez-castellanos-montevideo,345000.0,4,3.0,728.0,180.0,,0,0,Parrillero,,,,,Cocina Definida,1965.0,Jardín,Acepta Mascotas,,,,,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/157789-casa-en-venta-de-4-dormitorios-en-malvin-montevideo,319000.0,4,2.0,160.0,112.0,160.0,0,0,,,,,,Cocina Definida,1970.0,,,,,,Frente,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/159963-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,510000.0,3,3.0,221.0,167.0,221.0,1,1,,,,,,Cocina Definida,2025.0,Jardín,Acepta Mascotas,,Piscina,,,,0,,Patio,,3.0,1.0,,3.0
https://www.casasymas.com.uy/propiedad/177417-casa-en-venta-de-5-dormitorios-en-cordon-montevideo,240000.0,5,2.0,200.0,200.0,145.0,0,0,Parrillero,,Norte,,2.0,Cocina Definida,1925.0,,Acepta Mascotas,,,,,,0,,,,,,,5.0
https://www.casasymas.com.uy/propiedad/181312-casa-en-venta-de-2-dormitorios-en-punta-gorda-montevideo,270000.0,2,1.0,87.0,82.0,,0,0,,A/A,Sur,Popiedad Horizontal,1.0,Cocina Definida,1961.0,,,,,Rejas,,70.0,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/151951-venta-casa-7-dormitorios-en-pocitos,470000.0,7,6.0,205.0,300.0,205.0,1,0,,,,,,Cocina Definida,,,,,,,Frente,,0,,,,,,Lavadero,7.0
https://www.casasymas.com.uy/propiedad/143726-venta-2-casas-2-padrones-ideal-para-edificio-punto-estrategico-centro-montevideo,720000.0,10,5.0,330.0,330.0,330.0,0,0,,,,,,Cocina Definida,1950.0,,,,,,Frente,,0,,,,,,Lavadero,10.0
https://www.casasymas.com.uy/propiedad/179364-casa-en-venta-de-6-dormitorios-en-prado-montevideo,360000.0,6,5.0,480.0,220.0,480.0,0,3,,,,,,Cocina Definida,1960.0,Jardín,Acepta Mascotas,,,,,,0,,,,3.0,1.0,Lavadero,6.0
https://www.casasymas.com.uy/propiedad/160163-casa-en-venta-de-4-dormitorios-en-carrasco-norte-montevideo,530000.0,4,4.0,517.0,260.0,517.0,1,2,,,,,,Cocina Definida,1.0,Jardín,Acepta Mascotas,,Piscina,,,,0,,Patio,,3.0,1.0,,4.0
https://www.casasymas.com.uy/propiedad/129382-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,795000.0,3,4.0,,276.0,680.0,1,1,,,,,2.0,Cocina Definida,,Jardín,Acepta Mascotas,,,,,28.0,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/174404-casa-en-venta-de-2-dormitorios-con-garage-en-buceo-montevideo,250000.0,2,2.0,81.0,81.0,,0,1,,,,Popiedad Horizontal,2.0,Cocina Definida,1953.0,Jardín,Acepta Mascotas,,,,,30.0,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/147270-casa-en-venta-de-4-dormitorios-en-san-nicolas-montevideo,2450000.0,4,4.0,1000.0,470.0,,4,2,Parrillero,,,,,Cocina Definida,,Jardín,Acepta Mascotas,,Piscina,,,,1,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/110533-venta-casa-4-dormitorios-servicio-completo-sobre-rambla-punta-gorda-ref-314,1650000.0,4,5.0,533.0,533.0,546.0,3,0,Parrillero,Losa radiante a gas,,,4.0,Cocina Definida,2004.0,Jardín,,,,,,,1,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/116405-casa-en-venta-de-2-dormitorios-en-villa-espanola-montevideo,55000.0,2,1.0,80.0,,,0,0,,,,,,,,,,,,,,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/169340-venta-de-divina-casa-ph-en-parque-rodo,280000.0,3,2.0,148.0,148.0,,0,1,,,,,,,1.0,,,,,,Frente,148.0,0,,Patio,,,,Lavadero,3.0
https://www.casasymas.com.uy/propiedad/179687-casa-en-venta-de-3-dormitorios-en-cerro-montevideo,210000.0,3,2.0,170.0,,601.0,0,0,Parrillero,,Sur,,1.0,Cocina Definida,1951.0,Jardín,Acepta Mascotas,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/148027-casa-en-venta-de-4-dormitorios-en-la-figurita-montevideo,395000.0,4,3.0,270.0,270.0,,0,7,,,Oeste,,,Cocina Definida,,,,,,,,,0,,Patio,,,,,4.0
https://www.casasymas.com.uy/propiedad/140640-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,1340000.0,4,7.0,,500.0,1223.0,2,2,Parrillero,Losa radiante,,,,,,Jardín,,,Piscina,"alarma, cámara, rejas",,45.0,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/34846-casa-en-venta-de-5-dormitorios-en-carrasco-montevideo,780000.0,5,3.0,900.0,364.0,,0,3,Parrillero,Estufa a leña,,,1.0,Cocina Definida,,Jardín,Acepta Mascotas,,,,,,0,,,,,,,5.0
https://www.casasymas.com.uy/propiedad/51665-casa-en-venta-de-3-dormitorios-en-buceo-montevideo,550000.0,3,3.0,94.0,94.0,243.0,0,2,,,Norte,,1.0,,,,,,,,Frente,,0,1.0,,,,,,3.0
https://www.casasymas.com.uy/propiedad/11494-casa-en-venta-de-6-dormitorios-en-goes-montevideo,290000.0,6,3.0,,257.0,108.0,0,2,,,,,2.0,,,,Acepta Mascotas,,,,,,0,1.0,,,,,,6.0
https://www.casasymas.com.uy/propiedad/146927-casa-en-venta-de-2-dormitorios-en-penarol-montevideo,270000.0,2,2.0,1094.0,197.0,,0,4,Parrillero,,,,,Cocina Definida,1956.0,Jardín,Acepta Mascotas,,Piscina,,,,0,,,Muebles,,,,2.0
https://www.casasymas.com.uy/propiedad/103036-edificio-en-el-centro-ref-9373,480000.0,0,,766.0,766.0,331.0,0,0,,,Este,,,,1.0,,,,,,Frente,766.0,0,1.0,,,,,,0.0
https://www.casasymas.com.uy/propiedad/188981-casa-en-venta-en-aguada-montevideo,65000.0,0,1.0,26.0,26.0,26.0,0,0,,,,,,Cocina Definida,,,,,,,Frente,,0,,,,,,,0.0
https://www.casasymas.com.uy/propiedad/169484-casa-de-tres-dormitorios-en-venta-en-piedras-blancas2-banos-con-cochera,75000.0,3,2.0,75.0,75.0,,0,1,,,Norte,,2.0,,,,,,,,Frente,,0,2.0,,,,,,3.0
https://www.casasymas.com.uy/propiedad/139097-casa-en-alquier-y-venta-de-3-dormitorios-en-parques-montevideo,840000.0,3,2.0,250.0,187.0,344.0,1,2,Parrillero,,,Popiedad Horizontal,,Cocina Integrada,2024.0,Jardín,,,,24hs,,63.0,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/37015-casa-en-venta-de-4-dormitorios-con-garage-en-carrasco-montevideo,1500000.0,4,5.0,519.0,363.0,519.0,4,1,,,,,,Cocina Definida,1.0,,,,Piscina,,,,0,,,,,,Lavadero,4.0
https://www.casasymas.com.uy/propiedad/119404-casa-en-venta-de-3-dormitorios-con-garage-en-mercado-modelo-montevideo,270000.0,3,3.0,337.0,182.0,337.0,0,1,,,,,,Cocina Definida,,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/133374-oportunidad-inversion-excelente-renta-belvedere,143000.0,4,4.0,121.0,121.0,208.0,0,0,,,,,,,,,,,,,,121.0,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/174361-casa-en-venta-de-4-dormitorios-en-san-nicolas-montevideo,860000.0,4,3.0,380.0,180.0,,2,2,Parrillero,,,Popiedad Horizontal,2.0,Cocina Definida,,Jardín,Acepta Mascotas,,,,,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/176074-casa-en-venta-de-3-dormitorios-en-carrasco-sur-montevideo,1100000.0,3,3.0,1296.0,456.0,1296.0,1,4,Parrillero,Radiadores a gas,Norte,,2.0,Cocina Definida,1975.0,Jardín,Acepta Mascotas,,,,,,1,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/16490-casa-en-venta-de-3-dormitorios-en-carrasco-este-montevideo,290000.0,3,2.0,,95.0,,0,0,,,,,,Cocina Definida,,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/132188-casa-ph-a-estrenar-3-dormitorios-carrasco-sur-ref-1624,745000.0,3,3.0,209.0,209.0,,1,0,,Losa radiante a gas,Norte,Popiedad Horizontal,,Cocina Integrada,2024.0,Jardín,,,,CCTV,Frente,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/185266-casa-en-venta-de-2-dormitorios-en-brazo-oriental-montevideo,160000.0,2,1.0,170.0,135.0,35.0,0,0,,,Norte,,,Cocina Definida,1965.0,Jardín,Acepta Mascotas,,,,,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/168570-chacras-en-venta-melilla-vistas-unicas,57000.0,1,1.0,35000.0,1.0,34999.0,0,0,,,Oeste,,,,,,,,,,,,0,,,,,,,1.0
https://www.casasymas.com.uy/propiedad/65495-venta-casa-3-dormitorios-barrio-sur-ejido-y-cebollati-con-local-comercial-y-deposito,290000.0,3,1.0,298.0,298.0,98.0,0,0,,,,,3.0,Cocina Integrada,1935.0,,,,,,,100.0,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/163144-casa-en-venta-de-1-dormitorio-en-buceo-montevideo,220000.0,1,1.0,40.0,40.0,225.0,0,2,,,Norte,,1.0,,,,,,,,,,0,1.0,,,,,,1.0
https://www.casasymas.com.uy/propiedad/48656-venta-casa-de-5-dormitorios-carrasco-montevideo,1420000.0,5,3.0,547.0,547.0,682.0,0,2,,,Norte,,,,1.0,Jardín,,,,,Frente,547.0,0,1.0,,,,,,5.0
https://www.casasymas.com.uy/propiedad/189225-venta-casa-malvin-3-dormitorios-suite-garagesimpecable,440000.0,3,3.0,249.0,198.0,249.0,1,3,Parrillero,losa individual eléctrica,Norte,Popiedad Horizontal,2.0,Cocina Definida,1993.0,Jardín,Acepta Mascotas,,,rejas,,15.0,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/4684-vendo-gran-propiedad-en-colon-sobre-avenida-lezica,530000.0,5,5.0,4063.0,607.0,4063.0,2,3,Parrillero,Estufa a leña,Norte,,2.0,Cocina Definida,,Jardín,Acepta Mascotas,,,Rejas,,120.0,2,,,,,,,5.0
https://www.casasymas.com.uy/propiedad/37013-casa-en-venta-de-3-dormitorios-con-garage-en-carrasco-montevideo,1250000.0,3,4.0,507.0,304.0,507.0,3,1,,,,,,Cocina Definida,1.0,,,,Piscina,,,,0,,,,,,Lavadero,3.0
https://www.casasymas.com.uy/propiedad/52226-casa-en-venta-de-4-dormitorios-en-jacinto-vera-montevideo,275000.0,4,4.0,219.0,219.0,194.0,0,3,,,Norte,,2.0,,,,,,,,Frente,,1,2.0,,,,,,4.0
https://www.casasymas.com.uy/propiedad/188936-casa-en-venta-de-4-dormitorios-con-garage-en-punta-gorda-montevideo,375000.0,4,2.0,200.0,204.0,200.0,0,1,,,,,,Cocina Definida,1.0,,Acepta Mascotas,,,,,,0,,Patio,,3.0,1.0,,4.0
https://www.casasymas.com.uy/propiedad/98047-casa-en-venta-en-cordon-montevideo,380000.0,0,4.0,220.0,424.0,,0,0,,,Norte,,,Cocina Definida,1916.0,,Acepta Mascotas,,,,,,0,,Patio,,,,,0.0
https://www.casasymas.com.uy/propiedad/167713-casa-en-venta-de-3-dormitorios-en-la-blanqueada-montevideo,210000.0,3,2.0,191.0,141.0,191.0,0,0,,,Sur,,,Cocina Definida,1941.0,,,,,,Frente,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/160202-casa-en-venta-de-4-dormitorios-en-carrasco-montevideo,1900000.0,4,4.0,1480.0,511.0,1480.0,2,3,,,,,,Cocina Definida,2005.0,Jardín,,,Piscina,,,,1,,,,3.0,1.0,Lavadero,4.0
https://www.casasymas.com.uy/propiedad/168176-casa-en-venta-de-2-dormitorios-con-garage-en-buceo-montevideo,130000.0,2,1.0,95.0,95.0,95.0,0,1,,,Norte,,,Cocina Definida,1941.0,,,,,,Frente,12.0,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/125556-casa-en-venta-de-3-dormitorios-con-garage-en-pocitos-montevideo,299000.0,3,1.0,119.0,98.0,119.0,0,1,Parrillero,,,,2.0,Cocina Definida,1930.0,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/124254-casa-en-venta-de-2-dormitorios-en-cordon-montevideo,165000.0,2,1.0,90.0,,,0,0,,estufa a leña y aire acondicionado,,,,Cocina Integrada,,,Acepta Mascotas,,,Alarma de Prosegur instalada.,,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/159640-casa-en-venta-de-4-dormitorios-en-carrasco-norte-montevideo,499000.0,4,2.0,1000.0,140.0,1000.0,0,0,,,,,,Cocina Definida,1991.0,Jardín,,,,,,,0,,Patio,,3.0,1.0,Lavadero,4.0
https://www.casasymas.com.uy/propiedad/153225-casa-en-venta-de-4-dormitorios-con-garage-en-pocitos-montevideo,580000.0,4,3.0,211.0,160.0,51.0,0,1,,,Este,,,Cocina Definida,1945.0,Jardín,Acepta Mascotas,,,,,,0,,Patio,,,,,4.0
https://www.casasymas.com.uy/propiedad/160021-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,580000.0,3,3.0,285.0,204.0,285.0,1,2,,,,,,Cocina Definida,2025.0,,Acepta Mascotas,,,,,,0,,Patio,,3.0,1.0,,3.0
https://www.casasymas.com.uy/propiedad/133219-casa-en-venta,3400000.0,5,4.0,571.0,571.0,4488.0,0,0,,,,,,Cocina Definida,1.0,Jardín,,,,,,571.0,0,,,,,,,5.0
https://www.casasymas.com.uy/propiedad/163865-venta-casa-excepcional-de-4-dormitorios-garage-y-espacio-verde-en-punta-carretas,2000000.0,4,7.0,449.0,534.0,449.0,3,1,,,Oeste,,,Cocina Definida,1998.0,,,,,,Frente,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/119780-casa-en-venta-de-5-dormitorios-con-garage-en-palermo-montevideo,310000.0,5,3.0,279.0,250.0,279.0,0,1,,,Norte,,,Cocina Definida,,,,,,,Frente,,0,,,,,,Lavadero,5.0
https://www.casasymas.com.uy/propiedad/152987-casa-en-venta-de-4-dormitorios-en-malvin-montevideo,680000.0,4,3.0,310.0,310.0,494.0,1,3,Parrillero,,,,,Cocina Definida,1954.0,Jardín,Acepta Mascotas,,,,,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/128597-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,745000.0,3,3.0,196.0,151.0,408.0,1,0,,,,,,,,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/68430-casa-en-venta-de-5-dormitorios-en-prado-montevideo,330000.0,5,5.0,379.0,379.0,427.0,0,0,,,Norte,,,,,,,,,,Frente,,0,,,,,,,5.0
https://www.casasymas.com.uy/propiedad/118284-casa-en-venta-de-2-dormitorios-en-brazo-oriental-montevideo,119000.0,2,1.0,67.0,60.0,67.0,0,0,,,,,,Cocina Definida,1946.0,,,,,,Frente,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/167564-casa-en-venta-de-4-dormitorios-en-la-blanqueada-montevideo,160000.0,4,2.0,131.0,123.0,,0,0,Parrillero,,,,,,,Jardín,,,,,,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/179863-casa-en-venta-de-4-dormitorios-en-puerto-del-buceo-montevideo,2050000.0,4,5.0,1070.0,500.0,1070.0,1,0,,,,,,Cocina Definida,1960.0,Jardín,,,Piscina,,,,1,,,,3.0,1.0,Lavadero,4.0
https://www.casasymas.com.uy/propiedad/118327-casa-en-venta-de-2-dormitorios-con-garage-en-la-blanqueada-montevideo,179000.0,2,2.0,57.0,120.0,57.0,0,1,,,Este,,,Cocina Definida,1966.0,,,,,,Frente,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/132626-casa-en-venta-de-2-dormitorios-con-garage-en-buceo-montevideo,208000.0,2,1.0,150.0,,,0,1,Parrillero,,,,,Cocina Definida,,,,,,,,,0,,,Muebles,,,,2.0
https://www.casasymas.com.uy/propiedad/5333-venta-casa-4-dormitorios-carrasco-avenida-italia-y-lido-piscina-y-barbacoa,540000.0,4,3.0,287.0,,901.0,0,0,Parrillero,"Estufa a leña , Estufa a leña",,,2.0,Cocina Definida,1965.0,,,,Piscina,,Frente,,1,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/188428-casa-en-venta-de-4-dormitorios-con-garage-en-carrasco-montevideo,310000.0,4,3.0,1155.0,141.0,,0,1,Parrillero,Aire acondicionado,Sur,Popiedad Horizontal,1.0,Cocina Definida,1956.0,Jardín,Acepta Mascotas,,,,,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/189047-casa-en-venta-de-3-dormitorios-en-carrasco-norte-montevideo,310000.0,3,1.0,962.0,61.0,,0,0,Parrillero,Estufa Leña,Norte,,1.0,Cocina Definida,,Jardín,Acepta Mascotas,,,"Camaras de Seguridad, Porton automatico, rejas",,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/161999-casas-de-pindo-venta-ph-3-dormitorios-escritorio-barrio-parques-ref-1335,680000.0,3,3.0,165.0,145.0,283.0,1,0,Parrillero,Losa radiante a gas,,Popiedad Horizontal,2.0,Cocina Integrada,2024.0,Jardín,,10000.0,,Barrio con seguridad 24hs,,15.0,0,,,,,,Lavadero,3.0
https://www.casasymas.com.uy/propiedad/117918-casa-en-venta-de-3-dormitorios-con-garage-en-union-montevideo,198000.0,3,3.0,266.0,240.0,266.0,0,1,,Estufa a Leña,Oeste,,2.0,Cocina Definida,1.0,,,,,,Frente,,1,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/119396-casa-en-venta-de-6-dormitorios-en-tres-cruces-montevideo,400000.0,6,2.0,208.0,396.0,208.0,0,0,,,,,,Cocina Definida,,,,,,,,,0,,,,,,,6.0
https://www.casasymas.com.uy/propiedad/61082-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,970000.0,3,4.0,40.0,180.0,250.0,0,2,,,,,,,2022.0,,,28000.0,,,,,0,1.0,,,,,,3.0
https://www.casasymas.com.uy/propiedad/181831-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,795000.0,3,5.0,266.0,,421.0,1,3,Parrillero,Radiadores y losa,Norte,,2.0,Cocina Definida,,Jardín,,,Piscina,,,,1,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/128761-casa-en-venta-de-3-dormitorios-en-ituzaingo-montevideo,159000.0,3,1.0,210.0,210.0,586.0,0,2,,,,,,,,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/124651-casa-en-venta-de-4-dormitorios-con-garage-en-aguada-montevideo,169000.0,4,2.0,115.0,107.0,115.0,0,1,,,,,,Cocina Definida,1949.0,,,,,,Frente,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/91850-casa-en-venta-de-3-dormitorios-en-paso-molino-montevideo,215000.0,3,1.0,260.0,,300.0,0,0,,,Norte,,1.0,,,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/138906-casa-en-venta-de-5-dormitorios-en-montevideo,950000.0,5,3.0,,300.0,,1,2,Parrillero,bomba de calor,,,3.0,Cocina Definida,,Jardín,,,Piscina,"alarma, vigilancia 24hrs, cámaras",,80.0,0,,,,,,,5.0
https://www.casasymas.com.uy/propiedad/190911-venta-casa-3-dormitorios-carrasco-ayres-polo,389000.0,3,2.0,169.0,93.0,,0,0,,,Norte,,,,,Jardín,Acepta Mascotas,,,,Frente,169.0,0,1.0,Patio,,,,Lavadero,3.0
https://www.casasymas.com.uy/propiedad/165019-casa-en-venta-4-dormitorios-piscina-en-punta-gorda-ref-1721,720000.0,4,5.0,289.0,268.0,811.0,2,2,Parrillero,Radiadores,Este,,2.0,Cocina Definida,1979.0,Jardín,,,Piscina,,,,0,,,,,,,4.0
https://www.casasymas.com.uy/propiedad/72435-casa-en-venta-de-3-dormitorios-en-carrasco-montevideo,780000.0,3,4.0,1208.0,297.0,,2,0,Parrillero,Central por radiadores,,,2.0,Cocina Definida,,,,,,,,,1,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/120660-casa-en-venta-de-2-dormitorios-con-garage-en-union-montevideo,175000.0,2,1.0,65.0,65.0,115.0,0,1,,,Norte,,2.0,,,,,,,,Frente,,0,2.0,,,,,,2.0
https://www.casasymas.com.uy/propiedad/176902-casa-en-venta-de-2-dormitorios-en-brazo-oriental-montevideo,175000.0,2,2.0,124.0,124.0,76.0,0,0,,Aire Acondicionado,,,2.0,Cocina Definida,1945.0,,Acepta Mascotas,,,Rejas y Alarma,,10.0,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/109325-casa-en-venta-de-4-dormitorios-en-atahualpa-montevideo,360000.0,4,3.0,191.0,191.0,349.0,0,4,,,Norte,,2.0,,,,,,,,Frente,,1,2.0,,,,,,4.0
https://www.casasymas.com.uy/propiedad/101073-casa-en-venta-de-5-dormitorios-en-atahualpa-montevideo,360000.0,5,3.0,360.0,200.0,160.0,0,5,,,Sur,,,,,,,,,,,,0,,,,,,,5.0
https://www.casasymas.com.uy/propiedad/158719-casa-en-venta-de-1-dormitorio-en-brazo-oriental-montevideo,8000.0,1,,,40.0,,0,0,,,,,,Cocina Definida,2024.0,,Acepta Mascotas,,,,,,0,,Patio,,3.0,1.0,Lavadero,1.0
https://www.casasymas.com.uy/propiedad/79122-casa-en-venta-de-3-dormitorios-en-punta-carretas-montevideo,265000.0,3,3.0,140.0,140.0,,0,0,,,Sur,,,,,,,,,,,,0,,,,,,,3.0
https://www.casasymas.com.uy/propiedad/133194-casa-en-venta,149900.0,2,1.0,105.0,105.0,77.0,0,0,,,,,,,1.0,,,,,,Frente,105.0,0,1.0,,,,,,2.0
https://www.casasymas.com.uy/propiedad/117430-casa-en-venta-de-2-dormitorios-en-conciliacion-montevideo,68000.0,2,1.0,129.0,64.0,129.0,0,0,,,,,,Cocina Definida,1977.0,,,,,,Frente,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/133197-casa-en-venta,300000.0,1,1.0,360.0,360.0,,0,2,,,Sur,,,,1.0,,,,,,Frente,360.0,0,,,,,,,1.0
https://www.casasymas.com.uy/propiedad/146756-casa-en-venta-de-2-dormitorios-en-tres-cruces-montevideo,279000.0,2,1.0,131.0,131.0,,0,0,Parrillero,,Este,,2.0,Cocina Definida,1951.0,,Acepta Mascotas,,,,,,0,,,,,,,2.0
https://www.casasymas.com.uy/propiedad/104163-venta-casa-6-dormitorios-punta-carretas-joaquin-nunez-ideal-empresa-o-clinica-con-garaje,580000.0,6,4.0,283.0,283.0,188.0,2,1,,"Calefacción central a gas, Estufa de alto rendimiento",,,2.0,Cocina Definida,1964.0,,,,,,,,0,,,,,,,6.0
https://www.casasymas.com.uy/propiedad/90807-casa-en-venta-en-ciudad-vieja-montevideo,390000.0,0,,300.0,,,0,0,,,,,,,,,,,,,,,0,,,,,,,0.0
