url,precio,Dormitorios,Baños,Superficie,Superficie Construida,Superficie Balcones,Dormitorios Servicio,Dormitorios Suite,Garage,Gastos Comúnes,Calefacción,Orientación,Disposición,Popiedad Horizontal,Piso,Cocina,Aptos por piso,Pisos Edificio,Seguridad,Ascensor,Acepta Mascotas,Año de Construcción,Plantas,Piscina,Parrillero,Muebles,Lavadero,Superficie Terreno,Altura,Jardín,Patio
https://www.casasymas.com.uy/propiedad/89206-apartamento-de-un-dormitorio-en-venta-en-pocitos-409,U$S 241.700Venta,1,2,59 m²,59m²,5m²,,,Garaje: 1,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/28935-apartamento-en-venta-de-3-dormitorios-con-garage-en-malvin-montevideo,U$S 535.000Venta,3,2,136 m²,,7m²,,Dormitorios en Suite: 1,Garaje: 1,,,,Frente,,,Cocina Definida,,,,,,,,Piscina,,,,136m²,,,
https://www.casasymas.com.uy/propiedad/158347-apartamento-en-venta-de-3-dormitorios-en-carrasco-montevideo,U$S 1.150.000Venta,3,3,266 m²,266m²,,Dormitorios de Servicio: 1,Dormitorios en Suite: 1,Garaje: 3,UYU 70000,,,,,,Cocina Definida,3,,,,Acepta Mascotas,2016,,,,,Lavadero,266m²,3m,,Patio
https://www.casasymas.com.uy/propiedad/169525-venta-apartamento-1-dormitorio-amplio-de-notable-calidad,U$S 144.600Venta,1,1,56 m²,48m²,4m²,,,,,Aire Acondicionado,,Frente,Popiedad Horizontal,,Cocina Integrada,6,,24hs,Ascensor,Acepta Mascotas,2025,,,Parrillero,,Lavadero,,,Jardín,
https://www.casasymas.com.uy/propiedad/103167-apartamento-de-un-dormitorio-en-venta-en-pocitos-nuevo-301,U$S 166.900Venta,1,1,56 m²,56m²,9m²,,,Garaje: 1,,,Sur,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/79036-apartamento-en-venta-monoambiente-con-garage-en-tres-cruces-montevideo,U$S 97.500Venta,Monoambiente,1,40 m²,25m²,15m²,,,Garaje: 1,,,,Contrafrente,,,Cocina Definida,6,,,,,2025,,,,,,40m²,,,
https://www.casasymas.com.uy/propiedad/177976-apartamento-en-venta-monoambiente-en-buceo-montevideo,U$S 140.100Venta,Monoambiente,1,70 m²,31m²,,,,Garaje: 0,,,Este,,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/133485-apartamento-en-venta-de-4-dormitorios-con-garage-en-punta-carretas-montevideo,U$S 575.000Venta,4,3,196 m²,153m²,43m²,Dormitorios de Servicio: 1,,Garaje: 1,UYU 29000,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/76226-apartamento-en-venta-de-1-dormitorio-con-garage-en-cordon-montevideo,U$S 129.500Venta,1,1,50 m²,50m²,3m²,,,Garaje: 1,,,,Contrafrente,,,Cocina Definida,,1,,,,2026,,,,,Lavadero,50m²,,,
https://www.casasymas.com.uy/propiedad/169172-apartamento-en-venta-de-1-dormitorio-en-la-blanqueada-montevideo,U$S 85.000Venta,1,1,42 m²,42m²,,,,Garaje: 0,UYU 700,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,42m²,,,
https://www.casasymas.com.uy/propiedad/142078-apartamento-3-dormitorios-con-patio-y-barabacoa-en-malvin,U$S 380.000Venta,3,3,170 m²,102m²,68m²,,Dormitorios en Suite: 1,Garaje: 1,UYU 15000,,Sur,Frente,Popiedad Horizontal,,Cocina Definida,2,6,,Ascensor,Acepta Mascotas,2015,,Piscina,Parrillero,Muebles,Lavadero,,,Jardín,
https://www.casasymas.com.uy/propiedad/188816-apartamento-en-venta-de-2-dormitorios-con-garage-en-palermo-montevideo,U$S 201.900Venta,2,1,57 m²,55m²,2m²,,,Garaje: 1,UYU 4900,,,Frente,,,Cocina Definida,,1,,,,1,,,,,,57m²,,,
https://www.casasymas.com.uy/propiedad/59155-apartamento-en-venta-de-2-dormitorios-en-cordon-montevideo,U$S 195.500Venta,2,1,86.71 m²,69m²,,,,Garaje: 0,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/163515-apartamento-en-venta-de-2-dormitorios-en-la-blanqueada-montevideo,U$S 198.300Venta,2,1,32 m²,50m²,,,,,,,Sur,Contrafrente,,,,,,,,Acepta Mascotas,,,,,,,,,Jardín,
https://www.casasymas.com.uy/propiedad/82337-apartamento-en-venta-de-1-dormitorio-en-la-blanqueada-montevideo,U$S 137.268Venta,1,1,54.43 m²,37m²,,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/188888-apartamento-en-venta-de-1-dormitorio-con-garage-en-pocitos-nuevo-montevideo,U$S 169.000Venta,1,1,50 m²,,5m²,,,Garaje: 1,,,Sur,Frente,,,Cocina Definida,,1,,,,1,,,,,,50m²,,,
https://www.casasymas.com.uy/propiedad/173335-apartamento-en-venta-de-1-dormitorio-en-cordon-montevideo,U$S 158.505Venta,1,1,95 m²,44m²,,,,,,,,,,,Cocina Definida,5,,,,Acepta Mascotas,2025,,Piscina,,,,95m²,3m,,
https://www.casasymas.com.uy/propiedad/177747-apartamento-en-venta-de-2-dormitorios-en-centro-montevideo,U$S 164.255Venta,2,1,54 m²,49m²,5m²,,,Garaje: 0,UYU 14000,previsión de AA,Norte,Frente,Popiedad Horizontal,7,Cocina Integrada,11,10,videovigilancia 24/7,Ascensor,Acepta Mascotas,2025,,,,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/59199-apartamento-en-venta-de-2-dormitorios-con-garage-en-centro-montevideo,U$S 173.137Venta,2,1,62 m²,57m²,5m²,,,Garaje: 1,,,,Frente,,,Cocina Definida,,,,,,2026,,Piscina,,,,62m²,,,
https://www.casasymas.com.uy/propiedad/20704-apartamento-en-venta-de-1-dormitorio-en-malvin-montevideo,U$S 145.200Venta,1,1,51 m²,51m²,,,,,,,,,,2,Cocina Definida,6,3,,,,2023,,,Parrillero,,,,,,
https://www.casasymas.com.uy/propiedad/114732-apartamento-en-venta-de-1-dormitorio-en-cordon-montevideo,U$S 126.251Venta,1,1,59.7 m²,54m²,5m²,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/85943-venta-apartamento-monoambiente-en-parque-rodo-807,U$S 159.900Venta,Monoambiente,1,33 m²,33m²,4m²,,,Garaje: 1,,,Sur,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/183842-apartamento-en-venta-de-1-dormitorio-en-tres-cruces-montevideo,U$S 175.100Venta,1,1,56.2 m²,48m²,,,,Garaje: 0,UYU 5500,,Oeste,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/19238-apartamento-en-venta-de-1-dormitorio-con-garage-en-carrasco-montevideo,U$S 197.600Venta,1,1,53 m²,49m²,,,,Garaje: 1,,,Oeste,Frente,,,Cocina Definida,,16,,,,2025,,Piscina,,,,53m²,,,
https://www.casasymas.com.uy/propiedad/199767-702-venta-apartamento-de-2-dormitorios-con-terraza-cordon,U$S 175.500Venta,2,1,56.38 m²,52m²,52m²,,,,UYU 5500,,Sur,Frente,,,Cocina Definida,3,9,,Ascensor,Acepta Mascotas,2026,,,,,,,,,
https://www.casasymas.com.uy/propiedad/195698-apartamento-de-un-dormitorio-en-venta-en-pocitos-1204,U$S 235.000Venta,1,1,51 m²,51m²,3m²,,,Garaje: 1,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/134272-apartamento-en-venta-de-2-dormitorios-en-curva-de-maronas-montevideo,U$S 76.000Venta,2,1,,46m²,,,,,UYU 4000,,Norte,Frente,,,Cocina Definida,1,,,,Acepta Mascotas,2025,,,,,,59m²,,Jardín,Patio
https://www.casasymas.com.uy/propiedad/183906-apartamento-en-venta-de-2-dormitorios-en-tres-cruces-montevideo,U$S 196.000Venta,2,1,69 m²,59m²,,,,Garaje: 0,UYU 6100,,Oeste,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/134167-apartamento-en-venta-de-5-dormitorios-en-carrasco-montevideo,U$S 850.000Venta,5,3,1466 m²,510m²,,,,,,,,Frente,,,Cocina Definida,,,,,,,,,,,,1466m²,,,
https://www.casasymas.com.uy/propiedad/186034-apartamento-en-venta-de-2-dormitorios-en-punta-carretas-montevideo,U$S 354.691Venta,2,2,83.95 m²,65m²,2m²,,,Garaje: 0,UYU 10000,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/52507-apartamento-en-venta-de-1-dormitorio-en-malvin-montevideo,U$S 155.000Venta,1,1,37 m²,37m²,,,,Garaje: 0,UYU 6450,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/194707-venta-apartamento-1-dormitorio-con-barbacoa-en-carrasco,U$S 460.000Venta,1,1,121 m²,106m²,15m²,,,Garaje: 0,,,Este,,Popiedad Horizontal,,,,,,,,,,,,,,121m²,,,
https://www.casasymas.com.uy/propiedad/138072-apartamento-en-venta-de-2-dormitorios-en-pocitos-montevideo,U$S 140.000Venta,2,1,63 m²,63m²,,,,Garaje: 0,UYU 3000,,Norte,,Popiedad Horizontal,,,,1,,,,,1,,,,,75m²,,,
https://www.casasymas.com.uy/propiedad/41645-apartamento-en-venta-de-2-dormitorios-con-garage-en-cordon-montevideo,U$S 182.566Venta,2,1,73 m²,56m²,4m²,,,Garaje: 1,,,,Contrafrente,,,Cocina Definida,6,,,,,,,,,,,73m²,,,
https://www.casasymas.com.uy/propiedad/109790-venta-apartamento-un-dormitorio-en-buceo-203,U$S 155.000Venta,1,1,50 m²,50m²,7m²,,,Garaje: 1,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/178357-apartamento-en-venta-de-2-dormitorios-en-malvin-montevideo,U$S 179.400Venta,2,1,68.65 m²,55m²,3m²,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/160902-apartamento-en-venta-de-2-dormitorios-en-barrio-sur-montevideo,U$S 220.000Venta,2,1,72 m²,59m²,,,,,,,,,,,Cocina Definida,7,,,,,2022,,,,,,72m²,3m,,Patio
https://www.casasymas.com.uy/propiedad/164411-venta-apartamento-1-dormitorio-buceo,U$S 182.000Venta,1,1,55 m²,48m²,48m²,,,,UYU 5500,,Oeste,Frente,,,,,1,,Ascensor,Acepta Mascotas,1,,,,,,,,,
https://www.casasymas.com.uy/propiedad/90099-apartamento-en-venta-de-1-dormitorio-con-garage-en-cordon-montevideo,U$S 112.520Venta,1,1,50 m²,50m²,5m²,,,Garaje: 1,,,Este,Frente,Popiedad Horizontal,,,,12,,,,,12,,,,,50m²,,,
https://www.casasymas.com.uy/propiedad/80042-apartamento-en-venta-de-2-dormitorios-en-centro-montevideo,U$S 220.000Venta,2,1,102.93 m²,58m²,,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,10,,,,,,,Parrillero,,,,,,
https://www.casasymas.com.uy/propiedad/195857-apartamento-monoambiente-en-venta-en-buceo-806,U$S 106.500Venta,Monoambiente,1,32 m²,32m²,4m²,,,Garaje: 1,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/76812-apartamento-en-venta-de-2-dormitorios-con-garage-en-cordon-montevideo,U$S 176.561Venta,2,1,73 m²,73m²,8m²,,,Garaje: 1,,,,Frente,,,Cocina Definida,,1,,,,2024,,Piscina,,,Lavadero,73m²,,,
https://www.casasymas.com.uy/propiedad/127056-apartamento-de-2-dormitorios-en-venta-en-centro-1207,U$S 170.038Venta,2,1,65 m²,65m²,6m²,,,Garaje: 1,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/175309-apartamento-en-venta-de-1-dormitorio-en-barrio-sur-montevideo,U$S 126.600Venta,1,1,46.81 m²,41m²,3m²,,,Garaje: 0,,,Este,Frente,Popiedad Horizontal,,,,,,,,,,,Parrillero,,,,,,
https://www.casasymas.com.uy/propiedad/188302-apartamento-en-venta-de-3-dormitorios-con-garage-en-pocitos-nuevo-montevideo,U$S 415.000Venta,3,3,165 m²,150m²,,,,Garaje: 1,UYU 25700,,Norte,Frente,,,Cocina Definida,,,,,Acepta Mascotas,1,,,,,,15m²,,,
https://www.casasymas.com.uy/propiedad/176956-apartamento-1-dormitorio-en-venta-cordon-soho,U$S 115.200Venta,1,1,50 m²,42m²,3m²,,,,UYU 3500,,,,Popiedad Horizontal,,Cocina Integrada,3,11,,Ascensor,Acepta Mascotas,2025,,,Parrillero,Muebles,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/88737-apartamento-de-un-dormitorio-en-venta-en-tres-cruces-501,U$S 122.000Venta,1,1,40 m²,40m²,3m²,,,Garaje: 1,,,Oeste,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/186970-apartamento-en-venta-de-1-dormitorio-en-la-blanqueada-montevideo,U$S 126.300Venta,1,1,57.3 m²,43m²,6m²,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,Parrillero,,,,,,
https://www.casasymas.com.uy/propiedad/190573-apartamento-en-venta-de-2-dormitorios-en-barrio-sur-montevideo,U$S 176.617Venta,2,1,71.69 m²,49m²,,,,Garaje: 0,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/91192-apartamento-en-venta-monoambiente-con-garage-en-palermo-montevideo,U$S 107.400Venta,Monoambiente,1,33 m²,31m²,2m²,,,Garaje: 1,,,,Frente,,,Cocina Definida,,,,,,2026,,,,,,33m²,,,
https://www.casasymas.com.uy/propiedad/159362-apartamento-en-venta-de-2-dormitorios-en-centro-montevideo,U$S 230.000Venta,2,1,64 m²,57m²,,,,Garaje: 2,UYU 8500,,,,,,Cocina Definida,1,,,,Acepta Mascotas,1,,,,,,64m²,3m,,
https://www.casasymas.com.uy/propiedad/173944-apartamento-en-venta-de-1-dormitorio-en-villa-espanola-montevideo,U$S 45.000Venta,1,1,34 m²,32m²,2m²,,,,,,Oeste,Interior,Popiedad Horizontal,1,Cocina Definida,6,3,REJAS EN ABERTURAS /VIDEO VIGILANCIA,,Acepta Mascotas,1957,,,,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/74340-apartamento-en-venta-monoambiente-en-pocitos-montevideo,U$S 113.000Venta,Monoambiente,1,40 m²,40m²,,,,Garaje: 0,,,Norte,Contrafrente,Popiedad Horizontal,,,,1,,,,,1,,,,,,,,
https://www.casasymas.com.uy/propiedad/112351-apartamento-en-venta-de-1-dormitorio-en-parque-rodo-montevideo,U$S 211.500Venta,1,1,53.8 m²,50m²,7m²,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/139895-apartamento-en-venta-de-2-dormitorios-en-pocitos-montevideo,U$S 378.000Venta,2,2,113.12 m²,85m²,,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/181281-apartamento-en-venta-de-1-dormitorio-en-centro-montevideo,U$S 128.100Venta,1,1,59.7 m²,54m²,5m²,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,Parrillero,,,,,,
https://www.casasymas.com.uy/propiedad/98063-apartamento-en-venta-de-1-dormitorio-en-parque-batlle-montevideo,U$S 120.000Venta,1,1,,37m²,,,,,UYU 10000,,Norte,Frente,,,Cocina Definida,,,,Ascensor,,1,,,,,,,,,
https://www.casasymas.com.uy/propiedad/193842-apartamento-en-alquiler-y-venta-de-2-dormitorios-en-pocitos-montevideo,U$S 130.000Venta,2,1,60 m²,50m²,,,,,$U 2000,,Este,,Popiedad Horizontal,Planta baja,,,,,,Acepta Mascotas,1950,,,,,,,,,Patio
https://www.casasymas.com.uy/propiedad/177538-apartamento-en-venta-de-1-dormitorio-en-cordon-montevideo,U$S 145.100Venta,1,1,54.2 m²,54m²,8m²,,,Garaje: 0,,,Oeste,Contrafrente,Popiedad Horizontal,,,,,,,,,,,Parrillero,,,,,,
https://www.casasymas.com.uy/propiedad/191663-apartamento-en-venta-de-3-dormitorios-en-centro-montevideo,U$S 260.000Venta,3,2,80 m²,80m²,,,,,UYU 7800,,,,,,,,,,,,1,,,,,,,,,
https://www.casasymas.com.uy/propiedad/163617-apartamento-en-venta-de-1-dormitorio-con-garage-en-barrio-sur-montevideo,U$S 197.000Venta,1,1,58.75 m²,42m²,,,,Garaje: 1,UYU 4500,,Este,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/57208-venta-de-apartamento-de-3-dormitorios-en-carrasco-brits,U$S 400.800Venta,3,2,112 m²,86m²,112m²,,,,,,,Contrafrente,,,,1,1,,Ascensor,,1,,Piscina,,,,,,Jardín,
https://www.casasymas.com.uy/propiedad/17974-venta-apartamento-1-dormitorio-tres-cruces-paullier-y-colonia-ed-onn-behache-paullier-terraza,U$S 135.000Venta,1,1,66 m²,48m²,3m²,,,,UYU 3500,,,Contrafrente,Popiedad Horizontal,8,Cocina Definida,,,,,,2024,,Piscina,Parrillero,,,,,,
https://www.casasymas.com.uy/propiedad/199918-apartamento-en-venta-de-2-dormitorios-en-punta-carretas-montevideo,U$S 384.800Venta,2,2,94 m²,94m²,,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,Seguridad nocturna,,,,,,Parrillero,,,,,,
https://www.casasymas.com.uy/propiedad/175161-apartamento-en-venta-de-2-dormitorios-en-parque-rodo-montevideo,U$S 185.000Venta,2,2,73 m²,71m²,2m²,,,,UYU 3741,,Norte,Contrafrente,Popiedad Horizontal,5,Cocina Definida,2,7,tag,Ascensor,Acepta Mascotas,1963,,,,,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/186728-apartamento-en-venta-de-2-dormitorios-en-parque-batlle-montevideo,U$S 153.400Venta,2,1,63 m²,60m²,3m²,,,,,,,Frente,,,Cocina Definida,,,,,,,,,,,,63m²,,,
https://www.casasymas.com.uy/propiedad/132721-apartamento-de-dos-dormitorios-en-venta-en-parque-batlle-609,U$S 150.000Venta,2,1,64 m²,64m²,3m²,,,Garaje: 1,,,Sur,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/145142-apartamento-en-venta-de-1-dormitorio-en-la-blanqueada-montevideo,U$S 81.863Venta,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/28816-apartamento-en-venta-de-2-dormitorios-en-la-blanqueada-montevideo,U$S 166.900Venta,2,1,63 m²,,5m²,,,,,,,Frente,,,Cocina Definida,,,,,,2022,,,,,,63m²,,,
https://www.casasymas.com.uy/propiedad/104134-apartamento-de-dos-dormitorios-en-venta-en-la-blanqueada-1307,U$S 184.254Venta,2,1,65 m²,65m²,9m²,,,Garaje: 1,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/163414-apartamento-en-venta-de-1-dormitorio-en-tres-cruces-montevideo,U$S 154.900Venta,1,1,37 m²,35m²,2m²,,,,,,,Frente,,,Cocina Definida,,,,,,1,,,,,,37m²,,,
https://www.casasymas.com.uy/propiedad/80033-apartamento-en-venta-de-2-dormitorios-en-centro-montevideo,U$S 199.000Venta,2,1,79.02 m²,68m²,8m²,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,11,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/86046-venta-apartamento-dos-dormitorios-en-la-blanqueada-106,U$S 191.000Venta,2,1,116 m²,116m²,44m²,,,Garaje: 1,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/192032-apartamento-en-venta-de-1-dormitorio-en-buceo-montevideo,U$S 146.000Venta,1,1,55 m²,43m²,,,,,,,,,,,Cocina Definida,,,,,,,,,,,,12m²,,,
https://www.casasymas.com.uy/propiedad/187947-apartamento-en-venta-de-1-dormitorio-con-garage-en-pocitos-montevideo,U$S 213.000Venta,1,2,72 m²,67m²,4m²,,Dormitorios en Suite: 1,Garaje: 1,UYU 5500,Losa Radiante,Este,Frente,Popiedad Horizontal,,Cocina Integrada,3,9,,Ascensor,Acepta Mascotas,2012,,,,Muebles,Lavadero,,,,
https://www.casasymas.com.uy/propiedad/27229-apartamento-en-venta-monoambiente-con-garage-en-centro-montevideo,U$S 102.500Venta,Monoambiente,1,38 m²,,,,,Garaje: 1,,,,Contrafrente,,,Cocina Definida,,,,,,2023,,,,,,38m²,,,
https://www.casasymas.com.uy/propiedad/190919-apartamento-en-venta-monoambiente-en-centro-montevideo,U$S 150.000Venta,Monoambiente,1,56 m²,42m²,7m²,,,Garaje: 0,,,Sur,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/171673-apartamento-en-venta-de-1-dormitorio-en-centro-montevideo,U$S 130.100Venta,1,1,67 m²,49m²,9m²,,,,,,,Frente,,,Cocina Definida,4,,,,,2026,,,,,,67m²,,,
https://www.casasymas.com.uy/propiedad/147510-apartamento-de-un-dormitorio-en-venta-en-la-blanqueada-902,U$S 144.419Venta,1,1,47 m²,47m²,6m²,,,Garaje: 1,,,Oeste,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/83231-apartamento-en-venta-de-1-dormitorio-en-parque-batlle-montevideo,U$S 145.900Venta,1,1,55.15 m²,,,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/159601-apartamento-en-venta-monoambiente-en-tres-cruces-montevideo,U$S 93.900Venta,Monoambiente,1,37 m²,37m²,,,,,,,,,,,Cocina Definida,6,,,,,2025,,,,,,37m²,3m,,
https://www.casasymas.com.uy/propiedad/160405-apartamento-en-venta-de-2-dormitorios-con-garage-en-cordon-montevideo,U$S 210.000Venta,2,1,77 m²,77m²,,,,Garaje: 1,,,,,,,Cocina Definida,3,,,,Acepta Mascotas,2023,,,,,Lavadero,77m²,3m,,
https://www.casasymas.com.uy/propiedad/193647-apartamento-en-venta-de-1-dormitorio-en-la-blanqueada-montevideo,U$S 128.090Venta,1,1,54.51 m²,42m²,5m²,,,Garaje: 0,,,Sur,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/198668-apartamento-en-venta-de-2-dormitorios-en-malvin-montevideo,U$S 269.000Venta,2,2,91.9 m²,75m²,7m²,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/179142-apartamento-en-venta-pocitos,U$S 345.000Venta,2,3,136 m²,132m²,136m²,,,Garaje: 1,UYU 20100,,,,,,,,,,Ascensor,,1,,,,,,,,,
https://www.casasymas.com.uy/propiedad/181245-apartamento-en-venta-de-3-dormitorios-en-lavalleja-montevideo,U$S 56.000Venta,3,1,64 m²,,3m²,,,,UYU 500,,,,Popiedad Horizontal,2,Cocina Definida,2,3,,,Acepta Mascotas,1956,,,,,,,,Jardín,
https://www.casasymas.com.uy/propiedad/178037-apartamento-en-venta-de-1-dormitorio-en-la-blanqueada-montevideo,U$S 128.300Venta,1,1,55 m²,44m²,6m²,,,Garaje: 0,,,Norte,,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/53215-apartamento-en-venta-de-1-dormitorio-en-la-blanqueada-montevideo,U$S 135.220Venta,1,1,54.43 m²,42m²,5m²,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/179483-apartamento-en-venta-de-1-dormitorio-en-centro-montevideo,U$S 139.500Venta,1,1,53.6 m²,47m²,6m²,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,Parrillero,,,,,,
https://www.casasymas.com.uy/propiedad/187847-venta-apartamento-2-dormitorios-en-punta-carretas,U$S 289.615Venta,2,2,100.22 m²,77m²,10m²,,,Garaje: 0,,,Sur,Frente,Popiedad Horizontal,,,,,,,,,,,,,,100m²,,,
https://www.casasymas.com.uy/propiedad/181656-venta-apartamento-de-2-dormitorios-en-malvin,U$S 251.365Venta,2,2,91.9 m²,78m²,9m²,,,Garaje: 0,UYU 1,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,91m²,,,
https://www.casasymas.com.uy/propiedad/182417-venta-apartamento-2-dormitorios-punta-carretas,U$S 261.000Venta,2,2,66.75 m²,66m²,3m²,,,Garaje: 0,UYU 1,,Este,Frente,Popiedad Horizontal,,,,,,,,,,,,,,66m²,,,
https://www.casasymas.com.uy/propiedad/177419-apartamento-en-venta-monoambiente-en-buceo-montevideo,U$S 120.000Venta,Monoambiente,1,30 m²,30m²,,,,,UYU 4500,,,,,,Cocina Definida,2,,,,,2024,,,,,,30m²,3m,,
https://www.casasymas.com.uy/propiedad/107143-venta-apartamento-de-dos-dormitorios-en-parque-rodo-921,U$S 291.900Venta,2,1,54.4 m²,54m²,2m²,,,Garaje: 1,,,Oeste,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/129364-apartamento-en-venta-de-2-dormitorios-en-pocitos-nuevo-montevideo,U$S 276.736Venta,2,,98.51 m²,73m²,,,,Garaje: 0,,,Norte,Frente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/138852-apartamento-en-venta-de-2-dormitorios-con-garage-en-palermo-montevideo,U$S 153.888Venta,2,1,61 m²,58m²,3m²,,,Garaje: 1,,,,Frente,,,Cocina Definida,,,,,,2025,,,,,,61m²,,,
https://www.casasymas.com.uy/propiedad/117150-apartamento-en-venta-de-1-dormitorio-con-garage-en-pocitos-montevideo,U$S 153.000Venta,1,1,63 m²,52m²,4m²,,,Garaje: 1,,,Sur,Contrafrente,,,Cocina Definida,6,11,,,,2026,,,,,,63m²,,,
https://www.casasymas.com.uy/propiedad/48745-venta-apartamento-1-dormitorio-punta-carretas,U$S 187.131Venta,1,1,90 m²,39m²,90m²,,,,,,Norte,Frente,,,,1,1,,Ascensor,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/195852-apartamento-monoambiente-en-venta-en-buceo-1006,U$S 109.500Venta,Monoambiente,1,32 m²,32m²,4m²,,,Garaje: 1,,,Norte,Contrafrente,Popiedad Horizontal,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/173937-apartamento-en-venta-de-1-dormitorio-en-la-blanqueada-montevideo,U$S 124.200Venta,1,1,40 m²,40m²,,,,,,,Norte,,,,,,,,,,,,,,,,,,,
https://www.casasymas.com.uy/propiedad/176454-apartamento-en-venta-de-1-dormitorio-con-garage-en-cordon-montevideo,U$S 156.900Venta,1,1,47 m²,44m²,3m²,,,Garaje: 1,UYU 4000,,,Frente,,,Cocina Definida,,,,,,,,,,,,47m²,,,
